site,date,race
McLean,2020-12-09,Asian
McLean,2020-12-09,Asian
McLean,2020-12-09,White
McLean,2020-12-09,Black
McLean,2020-12-10,Asian
McLean,2020-12-10,White
McLean,2020-12-10,Black
McLean,2020-12-10,Asian
McLean,2020-12-10,Asian
McLean,2020-12-10,Hispanic
McLean,2020-12-11,White
McLean,2020-12-11,Black
McLean,2020-12-11,Hispanic
McLean,2020-12-11,Asian
McLean,2020-12-11,Hispanic
McLean,2020-12-11,White
McLean,2020-12-11,Asian
McLean,2020-12-11,Asian
McLean,2020-12-11,Asian
McLean,2020-12-12,Hispanic
McLean,2020-12-13,Asian
McLean,2020-12-13,Hispanic
McLean,2020-12-13,Black
McLean,2020-12-13,Black
McLean,2020-12-13,Black
McLean,2020-12-13,Black
McLean,2020-12-13,Asian
McLean,2020-12-13,Asian
McLean,2020-12-13,White
McLean,2020-12-13,Asian
McLean,2020-12-14,Black
McLean,2020-12-14,Black
McLean,2020-12-14,Hispanic
McLean,2020-12-14,Black
McLean,2020-12-15,Asian
McLean,2020-12-15,Black
McLean,2020-12-15,Black
McLean,2020-12-15,Black
McLean,2020-12-15,Black
McLean,2020-12-16,Black
McLean,2020-12-17,Asian
McLean,2020-12-18,Black
McLean,2020-12-18,Asian
McLean,2020-12-18,Black
McLean,2020-12-18,Asian
McLean,2020-12-19,Hispanic
McLean,2020-12-19,White
McLean,2020-12-20,Black
McLean,2020-12-20,Hispanic
McLean,2020-12-20,Asian
McLean,2020-12-20,Black
McLean,2020-12-20,Asian
McLean,2020-12-20,Asian
McLean,2020-12-20,White
McLean,2020-12-20,Hispanic
McLean,2020-12-21,Hispanic
McLean,2020-12-21,Hispanic
McLean,2020-12-21,Black
McLean,2020-12-21,Hispanic
McLean,2020-12-21,Black
McLean,2020-12-21,Asian
McLean,2020-12-21,Hispanic
McLean,2020-12-21,Asian
McLean,2020-12-21,Black
McLean,2020-12-22,Black
McLean,2020-12-22,Black
McLean,2020-12-22,Black
McLean,2020-12-22,Black
McLean,2020-12-22,Asian
McLean,2020-12-22,Black
McLean,2020-12-22,Black
McLean,2020-12-23,Asian
McLean,2020-12-23,Asian
McLean,2020-12-23,Black
McLean,2020-12-23,Asian
McLean,2020-12-23,White
McLean,2020-12-23,Asian
McLean,2020-12-23,Hispanic
McLean,2020-12-23,Asian
McLean,2020-12-23,Hispanic
McLean,2020-12-24,Black
McLean,2020-12-24,Hispanic
McLean,2020-12-24,Hispanic
McLean,2020-12-24,Asian
McLean,2020-12-25,White
McLean,2020-12-25,Asian
McLean,2020-12-25,Asian
McLean,2020-12-25,Asian
McLean,2020-12-25,Black
McLean,2020-12-25,Hispanic
McLean,2020-12-25,Asian
McLean,2020-12-25,Asian
McLean,2020-12-25,Asian
McLean,2020-12-26,Black
McLean,2020-12-27,Black
McLean,2020-12-27,Black
McLean,2020-12-27,Asian
McLean,2020-12-27,Asian
McLean,2020-12-27,White
McLean,2020-12-27,Hispanic
McLean,2020-12-27,White
McLean,2020-12-27,Hispanic
McLean,2020-12-27,Black
McLean,2020-12-27,Black
McLean,2020-12-28,Hispanic
McLean,2020-12-28,White
McLean,2020-12-28,Asian
McLean,2020-12-28,Hispanic
McLean,2020-12-29,Black
McLean,2020-12-29,Asian
McLean,2020-12-29,Asian
McLean,2020-12-29,White
McLean,2020-12-29,Black
McLean,2020-12-29,White
McLean,2020-12-30,Hispanic
McLean,2020-12-30,Asian
McLean,2020-12-31,Black
PNC,2020-01-01,Hispanic
PNC,2020-01-01,Black
PNC,2020-01-01,Asian
PNC,2020-01-01,Hispanic
PNC,2020-01-02,Hispanic
PNC,2020-01-02,Hispanic
PNC,2020-01-02,Black
PNC,2020-01-02,Asian
PNC,2020-01-02,Black
PNC,2020-01-02,Asian
PNC,2020-01-02,White
PNC,2020-01-02,Black
PNC,2020-01-02,White
PNC,2020-01-03,Asian
PNC,2020-01-03,Hispanic
PNC,2020-01-03,Black
PNC,2020-01-03,Black
PNC,2020-01-04,Asian
PNC,2020-01-04,White
PNC,2020-01-04,Hispanic
PNC,2020-01-04,Hispanic
PNC,2020-01-04,White
PNC,2020-01-04,White
PNC,2020-01-05,Black
PNC,2020-01-05,Asian
PNC,2020-01-05,Asian
PNC,2020-01-05,Asian
PNC,2020-01-05,Black
PNC,2020-01-05,White
PNC,2020-01-05,White
PNC,2020-01-05,Hispanic
PNC,2020-01-06,Hispanic
PNC,2020-01-06,Black
PNC,2020-01-06,Hispanic
PNC,2020-01-06,Hispanic
PNC,2020-01-06,Hispanic
PNC,2020-01-06,White
PNC,2020-01-06,Black
PNC,2020-01-07,Hispanic
PNC,2020-01-07,Black
PNC,2020-01-07,White
PNC,2020-01-07,White
PNC,2020-01-07,Asian
PNC,2020-01-07,Asian
PNC,2020-01-07,Hispanic
PNC,2020-01-07,Black
PNC,2020-01-07,Asian
PNC,2020-01-07,Hispanic
PNC,2020-01-08,White
PNC,2020-01-08,Hispanic
PNC,2020-01-08,Asian
PNC,2020-01-09,Hispanic
PNC,2020-01-09,Hispanic
PNC,2020-01-09,Black
PNC,2020-01-09,White
PNC,2020-01-09,Hispanic
PNC,2020-01-09,White
PNC,2020-01-09,White
PNC,2020-01-09,Hispanic
PNC,2020-01-09,Asian
PNC,2020-01-09,White
PNC,2020-01-10,Hispanic
PNC,2020-01-10,Black
PNC,2020-01-10,Hispanic
PNC,2020-01-10,White
PNC,2020-01-11,Hispanic
PNC,2020-01-11,Black
PNC,2020-01-11,Hispanic
PNC,2020-01-11,Hispanic
PNC,2020-01-12,Asian
PNC,2020-01-12,Black
PNC,2020-01-12,Asian
PNC,2020-01-13,White
PNC,2020-01-13,Asian
PNC,2020-01-13,Black
PNC,2020-01-13,Asian
PNC,2020-01-13,Black
PNC,2020-01-13,Hispanic
PNC,2020-01-13,Hispanic
PNC,2020-01-13,White
PNC,2020-01-13,Asian
PNC,2020-01-14,Black
PNC,2020-01-14,Hispanic
PNC,2020-01-14,Black
PNC,2020-01-14,Hispanic
PNC,2020-01-14,Hispanic
PNC,2020-01-14,Asian
PNC,2020-01-15,Asian
PNC,2020-01-15,Black
PNC,2020-01-15,Asian
PNC,2020-01-15,Hispanic
PNC,2020-01-15,White
PNC,2020-01-15,Hispanic
PNC,2020-01-15,Asian
PNC,2020-01-15,Hispanic
PNC,2020-01-15,Hispanic
PNC,2020-01-16,Hispanic
PNC,2020-01-16,Black
PNC,2020-01-16,Hispanic
PNC,2020-01-16,Hispanic
PNC,2020-01-17,Hispanic
PNC,2020-01-17,White
PNC,2020-01-17,Black
PNC,2020-01-17,Hispanic
PNC,2020-01-17,Hispanic
PNC,2020-01-17,Hispanic
PNC,2020-01-17,Hispanic
PNC,2020-01-17,Black
PNC,2020-01-17,White
PNC,2020-01-18,Asian
PNC,2020-01-18,Black
PNC,2020-01-19,Hispanic
PNC,2020-01-19,Hispanic
PNC,2020-01-19,Hispanic
PNC,2020-01-19,Asian
PNC,2020-01-19,Asian
PNC,2020-01-19,Black
PNC,2020-01-19,White
PNC,2020-01-19,Hispanic
PNC,2020-01-19,Black
PNC,2020-01-20,Asian
PNC,2020-01-20,Hispanic
PNC,2020-01-20,Asian
PNC,2020-01-20,Hispanic
PNC,2020-01-20,White
PNC,2020-01-21,Hispanic
PNC,2020-01-21,Asian
PNC,2020-01-21,Asian
PNC,2020-01-21,Hispanic
PNC,2020-01-21,Hispanic
PNC,2020-01-21,Hispanic
PNC,2020-01-22,Asian
PNC,2020-01-22,Black
PNC,2020-01-22,Asian
PNC,2020-01-23,Hispanic
PNC,2020-01-23,Black
PNC,2020-01-23,Hispanic
PNC,2020-01-23,White
PNC,2020-01-23,Hispanic
PNC,2020-01-23,Hispanic
PNC,2020-01-23,Hispanic
PNC,2020-01-23,Asian
PNC,2020-01-23,Hispanic
PNC,2020-01-24,Black
PNC,2020-01-24,Hispanic
PNC,2020-01-25,Hispanic
PNC,2020-01-25,Hispanic
PNC,2020-01-25,Black
PNC,2020-01-25,Hispanic
PNC,2020-01-25,Asian
PNC,2020-01-25,White
PNC,2020-01-25,White
PNC,2020-01-26,Hispanic
PNC,2020-01-26,Asian
PNC,2020-01-26,Asian
PNC,2020-01-26,Hispanic
PNC,2020-01-26,Black
PNC,2020-01-26,Hispanic
PNC,2020-01-27,Black
PNC,2020-01-27,White
PNC,2020-01-28,Hispanic
PNC,2020-01-28,Hispanic
PNC,2020-01-28,Asian
PNC,2020-01-28,Hispanic
PNC,2020-01-29,White
PNC,2020-01-29,Hispanic
PNC,2020-01-29,Hispanic
PNC,2020-01-29,Hispanic
PNC,2020-01-29,White
PNC,2020-01-29,Black
PNC,2020-01-29,Hispanic
PNC,2020-01-29,Black
PNC,2020-01-29,Black
PNC,2020-01-30,Black
PNC,2020-01-30,White
PNC,2020-01-30,Hispanic
PNC,2020-01-31,White
PNC,2020-01-31,Asian
PNC,2020-02-01,Hispanic
PNC,2020-02-01,White
PNC,2020-02-01,Hispanic
PNC,2020-02-01,Asian
PNC,2020-02-01,Hispanic
PNC,2020-02-01,Asian
PNC,2020-02-02,Hispanic
PNC,2020-02-02,Hispanic
PNC,2020-02-02,Black
PNC,2020-02-03,Hispanic
PNC,2020-02-03,Hispanic
PNC,2020-02-03,Hispanic
PNC,2020-02-03,Asian
PNC,2020-02-03,Hispanic
PNC,2020-02-03,Hispanic
PNC,2020-02-04,Hispanic
PNC,2020-02-04,Black
PNC,2020-02-04,White
PNC,2020-02-04,Black
PNC,2020-02-05,Hispanic
PNC,2020-02-05,Hispanic
PNC,2020-02-05,White
PNC,2020-02-05,Asian
PNC,2020-02-05,Asian
PNC,2020-02-05,Asian
PNC,2020-02-05,White
PNC,2020-02-05,Asian
PNC,2020-02-05,Asian
PNC,2020-02-06,Hispanic
PNC,2020-02-06,Hispanic
PNC,2020-02-06,White
PNC,2020-02-06,Hispanic
PNC,2020-02-06,White
PNC,2020-02-07,Hispanic
PNC,2020-02-07,Asian
PNC,2020-02-07,White
PNC,2020-02-07,Asian
PNC,2020-02-07,Asian
PNC,2020-02-07,Hispanic
PNC,2020-02-07,Hispanic
PNC,2020-02-07,Hispanic
PNC,2020-02-07,Hispanic
PNC,2020-02-07,Hispanic
PNC,2020-02-08,Hispanic
PNC,2020-02-08,Black
PNC,2020-02-09,Hispanic
PNC,2020-02-09,Hispanic
PNC,2020-02-09,Hispanic
PNC,2020-02-09,Asian
PNC,2020-02-09,Black
PNC,2020-02-09,Hispanic
PNC,2020-02-09,White
PNC,2020-02-09,Hispanic
PNC,2020-02-09,Asian
PNC,2020-02-10,Hispanic
PNC,2020-02-10,Hispanic
PNC,2020-02-10,White
PNC,2020-02-10,Hispanic
PNC,2020-02-10,Asian
PNC,2020-02-10,Hispanic
PNC,2020-02-10,White
PNC,2020-02-10,White
PNC,2020-02-11,White
PNC,2020-02-11,Black
PNC,2020-02-11,Asian
PNC,2020-02-11,Hispanic
PNC,2020-02-11,Asian
PNC,2020-02-11,Hispanic
PNC,2020-02-11,Hispanic
PNC,2020-02-11,White
PNC,2020-02-12,White
PNC,2020-02-12,White
PNC,2020-02-12,Black
PNC,2020-02-12,Black
PNC,2020-02-12,Hispanic
PNC,2020-02-12,Black
PNC,2020-02-12,Black
PNC,2020-02-12,Black
PNC,2020-02-13,Black
PNC,2020-02-13,Hispanic
PNC,2020-02-13,Asian
PNC,2020-02-13,Hispanic
PNC,2020-02-13,Asian
PNC,2020-02-13,Hispanic
PNC,2020-02-13,Hispanic
PNC,2020-02-14,Asian
PNC,2020-02-14,Asian
PNC,2020-02-14,Asian
PNC,2020-02-14,Asian
PNC,2020-02-14,Black
PNC,2020-02-14,Hispanic
PNC,2020-02-14,Hispanic
PNC,2020-02-14,Hispanic
PNC,2020-02-14,Black
PNC,2020-02-14,Black
PNC,2020-02-15,Black
PNC,2020-02-15,Hispanic
PNC,2020-02-15,Hispanic
PNC,2020-02-15,Hispanic
PNC,2020-02-15,Asian
PNC,2020-02-15,Hispanic
PNC,2020-02-15,Hispanic
PNC,2020-02-15,Asian
PNC,2020-02-15,Asian
PNC,2020-02-16,White
PNC,2020-02-16,White
PNC,2020-02-17,Hispanic
PNC,2020-02-17,White
PNC,2020-02-17,White
PNC,2020-02-17,Hispanic
PNC,2020-02-17,Hispanic
PNC,2020-02-17,White
PNC,2020-02-17,Hispanic
PNC,2020-02-17,Black
PNC,2020-02-17,Hispanic
PNC,2020-02-17,Black
PNC,2020-02-18,White
PNC,2020-02-18,Black
PNC,2020-02-19,Hispanic
PNC,2020-02-19,Hispanic
PNC,2020-02-19,White
PNC,2020-02-19,Black
PNC,2020-02-19,Black
PNC,2020-02-19,Hispanic
PNC,2020-02-19,Hispanic
PNC,2020-02-19,Hispanic
PNC,2020-02-19,Hispanic
PNC,2020-02-19,Hispanic
PNC,2020-02-20,Hispanic
PNC,2020-02-20,Hispanic
PNC,2020-02-20,White
PNC,2020-02-20,Hispanic
PNC,2020-02-20,Asian
PNC,2020-02-20,Hispanic
PNC,2020-02-21,Black
PNC,2020-02-21,Asian
PNC,2020-02-21,Hispanic
PNC,2020-02-21,Asian
PNC,2020-02-21,Black
PNC,2020-02-21,Black
PNC,2020-02-21,White
PNC,2020-02-21,Black
PNC,2020-02-21,Hispanic
PNC,2020-02-22,Asian
PNC,2020-02-22,White
PNC,2020-02-22,Asian
PNC,2020-02-23,Hispanic
PNC,2020-02-24,Hispanic
PNC,2020-02-24,Hispanic
PNC,2020-02-24,Hispanic
PNC,2020-02-24,Asian
PNC,2020-02-24,Asian
PNC,2020-02-25,Asian
PNC,2020-02-25,Black
PNC,2020-02-26,Hispanic
PNC,2020-02-26,Black
PNC,2020-02-27,Asian
PNC,2020-02-27,Hispanic
PNC,2020-02-27,Asian
PNC,2020-02-27,Hispanic
PNC,2020-02-27,White
PNC,2020-02-27,Hispanic
PNC,2020-02-27,Hispanic
PNC,2020-02-27,Hispanic
PNC,2020-02-27,White
PNC,2020-02-28,White
PNC,2020-02-28,Hispanic
PNC,2020-02-28,Hispanic
PNC,2020-02-28,White
PNC,2020-02-28,Hispanic
PNC,2020-02-28,Asian
PNC,2020-02-28,Hispanic
PNC,2020-02-28,Asian
PNC,2020-02-29,White
PNC,2020-02-29,Hispanic
PNC,2020-02-29,Asian
PNC,2020-02-29,Hispanic
PNC,2020-03-01,Hispanic
PNC,2020-03-01,Asian
PNC,2020-03-02,Asian
PNC,2020-03-02,Hispanic
PNC,2020-03-02,Asian
PNC,2020-03-02,Asian
PNC,2020-03-02,Hispanic
PNC,2020-03-02,Black
PNC,2020-03-02,Hispanic
PNC,2020-03-02,Black
PNC,2020-03-02,Black
PNC,2020-03-03,Asian
PNC,2020-03-03,Hispanic
PNC,2020-03-03,Hispanic
PNC,2020-03-03,Hispanic
PNC,2020-03-03,Hispanic
PNC,2020-03-03,Hispanic
PNC,2020-03-03,Hispanic
PNC,2020-03-03,Hispanic
PNC,2020-03-03,Hispanic
PNC,2020-03-04,Asian
PNC,2020-03-04,Hispanic
PNC,2020-03-04,Asian
PNC,2020-03-05,Asian
PNC,2020-03-05,Black
PNC,2020-03-05,Black
PNC,2020-03-05,Black
PNC,2020-03-05,Black
PNC,2020-03-05,Black
PNC,2020-03-06,White
PNC,2020-03-06,Hispanic
PNC,2020-03-06,Hispanic
PNC,2020-03-06,Black
PNC,2020-03-06,White
PNC,2020-03-06,Asian
PNC,2020-03-06,Hispanic
PNC,2020-03-06,Hispanic
PNC,2020-03-07,Black
PNC,2020-03-08,Asian
PNC,2020-03-08,Hispanic
PNC,2020-03-08,Hispanic
PNC,2020-03-08,Hispanic
PNC,2020-03-08,Hispanic
PNC,2020-03-09,White
PNC,2020-03-09,Black
PNC,2020-03-09,Asian
PNC,2020-03-09,Hispanic
PNC,2020-03-09,Hispanic
PNC,2020-03-09,Hispanic
PNC,2020-03-09,Hispanic
PNC,2020-03-09,Asian
PNC,2020-03-09,White
PNC,2020-03-09,Hispanic
PNC,2020-03-10,White
PNC,2020-03-10,White
PNC,2020-03-10,Hispanic
PNC,2020-03-10,Hispanic
PNC,2020-03-10,Hispanic
PNC,2020-03-10,Hispanic
PNC,2020-03-10,Asian
PNC,2020-03-10,Black
PNC,2020-03-11,Asian
PNC,2020-03-11,Hispanic
PNC,2020-03-12,Black
PNC,2020-03-12,White
PNC,2020-03-12,Asian
PNC,2020-03-12,Black
PNC,2020-03-12,White
PNC,2020-03-12,Hispanic
PNC,2020-03-12,Hispanic
PNC,2020-03-12,Asian
PNC,2020-03-13,Asian
PNC,2020-03-13,Asian
PNC,2020-03-13,Asian
PNC,2020-03-14,Asian
PNC,2020-03-15,Asian
PNC,2020-03-15,Hispanic
PNC,2020-03-15,Hispanic
PNC,2020-03-15,White
PNC,2020-03-15,Hispanic
PNC,2020-03-16,White
PNC,2020-03-17,White
PNC,2020-03-17,Hispanic
PNC,2020-03-17,Hispanic
PNC,2020-03-17,Asian
PNC,2020-03-17,Hispanic
PNC,2020-03-18,White
PNC,2020-03-18,Asian
PNC,2020-03-18,Hispanic
PNC,2020-03-18,Hispanic
PNC,2020-03-18,Asian
PNC,2020-03-18,Hispanic
PNC,2020-03-18,Hispanic
PNC,2020-03-18,Asian
PNC,2020-03-19,Asian
PNC,2020-03-19,Asian
PNC,2020-03-19,Hispanic
PNC,2020-03-19,Black
PNC,2020-03-19,Hispanic
PNC,2020-03-19,Asian
PNC,2020-03-19,Hispanic
PNC,2020-03-19,Hispanic
PNC,2020-03-20,Asian
PNC,2020-03-20,Hispanic
PNC,2020-03-20,Black
PNC,2020-03-21,Asian
PNC,2020-03-21,Asian
PNC,2020-03-21,White
PNC,2020-03-21,Asian
PNC,2020-03-21,Black
PNC,2020-03-21,Hispanic
PNC,2020-03-22,Asian
PNC,2020-03-22,White
PNC,2020-03-22,Hispanic
PNC,2020-03-22,White
PNC,2020-03-22,White
PNC,2020-03-22,White
PNC,2020-03-22,Hispanic
PNC,2020-03-22,Hispanic
PNC,2020-03-22,Hispanic
PNC,2020-03-23,Hispanic
PNC,2020-03-23,Hispanic
PNC,2020-03-23,Hispanic
PNC,2020-03-24,White
PNC,2020-03-24,Black
PNC,2020-03-24,Hispanic
PNC,2020-03-24,Asian
PNC,2020-03-24,White
PNC,2020-03-24,Hispanic
PNC,2020-03-24,Hispanic
PNC,2020-03-24,Hispanic
PNC,2020-03-24,Hispanic
PNC,2020-03-25,Hispanic
PNC,2020-03-25,Asian
PNC,2020-03-26,Black
PNC,2020-03-27,Hispanic
PNC,2020-03-27,Hispanic
PNC,2020-03-27,Asian
PNC,2020-03-27,Black
PNC,2020-03-27,White
PNC,2020-03-27,Asian
PNC,2020-03-27,Black
PNC,2020-03-27,Hispanic
PNC,2020-03-27,White
PNC,2020-03-27,Hispanic
PNC,2020-03-28,Hispanic
PNC,2020-03-28,Asian
PNC,2020-03-28,Black
PNC,2020-03-28,Asian
PNC,2020-03-28,Hispanic
PNC,2020-03-28,White
PNC,2020-03-28,Hispanic
PNC,2020-03-28,Hispanic
PNC,2020-03-28,Asian
PNC,2020-03-29,Hispanic
PNC,2020-03-29,Hispanic
PNC,2020-03-29,Black
PNC,2020-03-29,Asian
PNC,2020-03-30,Asian
PNC,2020-03-30,Hispanic
PNC,2020-03-30,Hispanic
PNC,2020-03-31,Hispanic
PNC,2020-03-31,White
PNC,2020-03-31,Hispanic
PNC,2020-03-31,Hispanic
PNC,2020-04-01,White
PNC,2020-04-01,Hispanic
PNC,2020-04-01,White
PNC,2020-04-01,Black
PNC,2020-04-01,Black
PNC,2020-04-01,White
PNC,2020-04-01,Hispanic
PNC,2020-04-01,Asian
PNC,2020-04-01,Hispanic
PNC,2020-04-01,Hispanic
PNC,2020-04-02,Hispanic
PNC,2020-04-02,Hispanic
PNC,2020-04-02,White
PNC,2020-04-02,Hispanic
PNC,2020-04-02,Hispanic
PNC,2020-04-02,Hispanic
PNC,2020-04-02,Hispanic
PNC,2020-04-02,Black
PNC,2020-04-03,Black
PNC,2020-04-03,Hispanic
PNC,2020-04-03,Hispanic
PNC,2020-04-04,Asian
PNC,2020-04-04,Black
PNC,2020-04-04,Black
PNC,2020-04-04,Hispanic
PNC,2020-04-04,Hispanic
PNC,2020-04-04,Hispanic
PNC,2020-04-04,Black
PNC,2020-04-04,Asian
PNC,2020-04-04,Hispanic
PNC,2020-04-05,Hispanic
PNC,2020-04-05,Asian
PNC,2020-04-05,Asian
PNC,2020-04-06,Asian
PNC,2020-04-06,Hispanic
PNC,2020-04-06,Hispanic
PNC,2020-04-06,Hispanic
PNC,2020-04-06,White
PNC,2020-04-06,Hispanic
PNC,2020-04-06,Hispanic
PNC,2020-04-06,Hispanic
PNC,2020-04-06,Hispanic
PNC,2020-04-07,Hispanic
PNC,2020-04-07,Hispanic
PNC,2020-04-07,Asian
PNC,2020-04-07,Hispanic
PNC,2020-04-07,Hispanic
PNC,2020-04-07,Hispanic
PNC,2020-04-07,White
PNC,2020-04-07,Asian
PNC,2020-04-07,Hispanic
PNC,2020-04-08,Hispanic
PNC,2020-04-08,Black
PNC,2020-04-08,Hispanic
PNC,2020-04-09,Hispanic
PNC,2020-04-09,Hispanic
PNC,2020-04-10,Hispanic
PNC,2020-04-10,Asian
PNC,2020-04-10,White
PNC,2020-04-10,Asian
PNC,2020-04-10,Hispanic
PNC,2020-04-11,White
PNC,2020-04-11,Hispanic
PNC,2020-04-11,Asian
PNC,2020-04-11,Hispanic
PNC,2020-04-11,Asian
PNC,2020-04-11,Asian
PNC,2020-04-12,Asian
PNC,2020-04-12,Black
PNC,2020-04-12,Asian
PNC,2020-04-12,White
PNC,2020-04-12,Hispanic
PNC,2020-04-12,Black
PNC,2020-04-12,Hispanic
PNC,2020-04-13,Hispanic
PNC,2020-04-13,White
PNC,2020-04-13,Asian
PNC,2020-04-13,Hispanic
PNC,2020-04-13,Hispanic
PNC,2020-04-13,Hispanic
PNC,2020-04-13,Asian
PNC,2020-04-13,Hispanic
PNC,2020-04-13,Hispanic
PNC,2020-04-14,White
PNC,2020-04-14,Asian
PNC,2020-04-14,Asian
PNC,2020-04-15,Black
PNC,2020-04-15,Asian
PNC,2020-04-15,Asian
PNC,2020-04-15,Black
PNC,2020-04-15,White
PNC,2020-04-15,Hispanic
PNC,2020-04-15,Asian
PNC,2020-04-15,Asian
PNC,2020-04-16,White
PNC,2020-04-17,Black
PNC,2020-04-17,White
PNC,2020-04-18,Hispanic
PNC,2020-04-18,Hispanic
PNC,2020-04-18,Hispanic
PNC,2020-04-18,Hispanic
PNC,2020-04-19,Hispanic
PNC,2020-04-19,Black
PNC,2020-04-19,Black
PNC,2020-04-19,White
PNC,2020-04-20,Black
PNC,2020-04-20,Hispanic
PNC,2020-04-20,White
PNC,2020-04-20,Hispanic
PNC,2020-04-20,White
PNC,2020-04-20,Hispanic
PNC,2020-04-20,Black
PNC,2020-04-20,Hispanic
PNC,2020-04-21,Hispanic
PNC,2020-04-21,Asian
PNC,2020-04-21,Asian
PNC,2020-04-21,Hispanic
PNC,2020-04-21,Asian
PNC,2020-04-21,Hispanic
PNC,2020-04-21,Hispanic
PNC,2020-04-21,Asian
PNC,2020-04-21,Black
PNC,2020-04-21,Hispanic
PNC,2020-04-22,Asian
PNC,2020-04-22,Hispanic
PNC,2020-04-22,Black
PNC,2020-04-22,Hispanic
PNC,2020-04-22,Hispanic
PNC,2020-04-22,Asian
PNC,2020-04-22,Black
PNC,2020-04-22,Hispanic
PNC,2020-04-22,Hispanic
PNC,2020-04-23,Black
PNC,2020-04-23,Asian
PNC,2020-04-23,White
PNC,2020-04-23,Asian
PNC,2020-04-23,Asian
PNC,2020-04-23,Asian
PNC,2020-04-23,White
PNC,2020-04-23,Black
PNC,2020-04-24,Black
PNC,2020-04-24,Asian
PNC,2020-04-24,White
PNC,2020-04-24,Asian
PNC,2020-04-24,Hispanic
PNC,2020-04-25,Hispanic
PNC,2020-04-25,Asian
PNC,2020-04-25,Black
PNC,2020-04-25,Hispanic
PNC,2020-04-25,Black
PNC,2020-04-25,Asian
PNC,2020-04-25,Asian
PNC,2020-04-25,Black
PNC,2020-04-25,Asian
PNC,2020-04-25,White
PNC,2020-04-26,Hispanic
PNC,2020-04-26,Hispanic
PNC,2020-04-26,White
PNC,2020-04-26,Hispanic
PNC,2020-04-26,Asian
PNC,2020-04-26,Asian
PNC,2020-04-27,White
PNC,2020-04-27,Hispanic
PNC,2020-04-27,Hispanic
PNC,2020-04-27,Black
PNC,2020-04-28,Asian
PNC,2020-04-28,Hispanic
PNC,2020-04-29,Asian
PNC,2020-04-30,Hispanic
PNC,2020-04-30,Hispanic
PNC,2020-04-30,White
PNC,2020-04-30,Asian
PNC,2020-04-30,White
PNC,2020-04-30,Hispanic
PNC,2020-04-30,Hispanic
PNC,2020-04-30,Hispanic
PNC,2020-04-30,Black
PNC,2020-04-30,Black
PNC,2020-05-01,Asian
PNC,2020-05-01,Black
PNC,2020-05-01,Black
PNC,2020-05-01,Hispanic
PNC,2020-05-01,Hispanic
PNC,2020-05-01,White
PNC,2020-05-01,Hispanic
PNC,2020-05-01,Asian
PNC,2020-05-02,Hispanic
PNC,2020-05-03,Hispanic
PNC,2020-05-03,Asian
PNC,2020-05-03,Hispanic
PNC,2020-05-03,White
PNC,2020-05-04,Black
PNC,2020-05-04,Hispanic
PNC,2020-05-04,Hispanic
PNC,2020-05-04,Hispanic
PNC,2020-05-05,Hispanic
PNC,2020-05-05,Asian
PNC,2020-05-05,Hispanic
PNC,2020-05-05,White
PNC,2020-05-05,Hispanic
PNC,2020-05-05,Asian
PNC,2020-05-05,Black
PNC,2020-05-05,Asian
PNC,2020-05-05,White
PNC,2020-05-06,Hispanic
PNC,2020-05-07,Asian
PNC,2020-05-07,Asian
PNC,2020-05-07,Asian
PNC,2020-05-08,Hispanic
PNC,2020-05-08,Asian
PNC,2020-05-08,Asian
PNC,2020-05-09,Asian
PNC,2020-05-09,Black
PNC,2020-05-09,White
PNC,2020-05-09,White
PNC,2020-05-09,Asian
PNC,2020-05-10,White
PNC,2020-05-10,Hispanic
PNC,2020-05-10,Hispanic
PNC,2020-05-11,Hispanic
PNC,2020-05-11,Hispanic
PNC,2020-05-11,Hispanic
PNC,2020-05-11,Asian
PNC,2020-05-11,White
PNC,2020-05-11,Asian
PNC,2020-05-11,White
PNC,2020-05-11,White
PNC,2020-05-12,Asian
PNC,2020-05-12,White
PNC,2020-05-12,Asian
PNC,2020-05-12,Hispanic
PNC,2020-05-13,Asian
PNC,2020-05-13,White
PNC,2020-05-13,Asian
PNC,2020-05-13,Hispanic
PNC,2020-05-14,Hispanic
PNC,2020-05-14,Hispanic
PNC,2020-05-14,Hispanic
PNC,2020-05-14,Black
PNC,2020-05-14,Hispanic
PNC,2020-05-14,Asian
PNC,2020-05-14,White
PNC,2020-05-14,Asian
PNC,2020-05-15,Hispanic
PNC,2020-05-15,Hispanic
PNC,2020-05-15,Hispanic
PNC,2020-05-15,White
PNC,2020-05-15,Hispanic
PNC,2020-05-16,Black
PNC,2020-05-16,Asian
PNC,2020-05-16,White
PNC,2020-05-16,White
PNC,2020-05-16,Hispanic
PNC,2020-05-16,Hispanic
PNC,2020-05-16,Asian
PNC,2020-05-16,Black
PNC,2020-05-16,Asian
PNC,2020-05-17,Hispanic
PNC,2020-05-17,Hispanic
PNC,2020-05-17,Black
PNC,2020-05-17,Hispanic
PNC,2020-05-17,White
PNC,2020-05-17,Black
PNC,2020-05-17,Asian
PNC,2020-05-17,Hispanic
PNC,2020-05-17,White
PNC,2020-05-18,White
PNC,2020-05-18,Hispanic
PNC,2020-05-18,Asian
PNC,2020-05-18,Asian
PNC,2020-05-18,Black
PNC,2020-05-18,Hispanic
PNC,2020-05-18,Asian
PNC,2020-05-19,Hispanic
PNC,2020-05-19,Hispanic
PNC,2020-05-19,Asian
